pk,hh,trust_share,edad,mujer,educ_anios,sis,ocupado,ipcr_0,factor07,pobre,juntos,pension65,transfer
0156020671101,01560206711,0.09523809523809523,68.0,1.0,17.0,0.0,0.0,2990.9207776713943,181.1372833251953,0.0,0.0,0.0,0.0
0156020901101,01560209011,0.14285714285714285,58.0,1.0,9.0,1.0,1.0,1073.9134596201377,181.1372833251953,0.0,0.0,0.0,1.0
0156220181101,01562201811,0.0,42.0,0.0,11.0,1.0,1.0,459.7405248699083,284.97857666015625,1.0,0.0,0.0,1.0
0156220251101,01562202511,0.047619047619047616,51.0,0.0,13.0,0.0,1.0,2377.8445709968,284.97857666015625,0.0,0.0,0.0,0.0
0156220501101,01562205011,0.0,35.0,1.0,14.0,1.0,1.0,1136.284427657685,284.97857666015625,0.0,0.0,0.0,1.0
0156280091101,01562800911,0.047619047619047616,42.0,1.0,14.0,1.0,0.0,1302.0963978276266,248.56146240234375,0.0,0.0,0.0,1.0
0156281081101,01562810811,0.047619047619047616,80.0,0.0,17.0,0.0,0.0,2003.341049442904,248.56146240234375,0.0,0.0,0.0,0.0
0156590041101,01565900411,0.0,69.0,0.0,11.0,0.0,1.0,1971.352940545606,166.01608276367188,0.0,0.0,0.0,0.0
0156590811101,01565908111,0.047619047619047616,76.0,0.0,6.0,1.0,1.0,1583.817795166521,166.01608276367188,0.0,0.0,1.0,1.0
0156591201101,01565912011,0.047619047619047616,49.0,0.0,13.0,0.0,1.0,1924.341959195575,166.01608276367188,0.0,0.0,0.0,0.0
0156910611101,01569106111,0.0,75.0,1.0,9.0,0.0,1.0,1292.7077069185486,327.2796936035156,0.0,0.0,0.0,0.0
0157040461101,01570404611,0.5238095238095238,46.0,0.0,13.0,1.0,1.0,2911.026705216951,166.01608276367188,0.0,0.0,0.0,1.0
0157040621101,01570406211,0.23809523809523808,47.0,0.0,6.0,1.0,1.0,3587.2479798660447,166.01608276367188,0.0,0.0,0.0,1.0
0157040932201,01570409322,0.09523809523809523,50.0,0.0,19.0,0.0,1.0,4414.667434471228,166.01608276367188,0.0,0.0,0.0,0.0
0157041411101,01570414111,0.3333333333333333,33.0,1.0,11.0,1.0,1.0,991.0655873387343,166.01608276367188,0.0,1.0,0.0,1.0
0157160061101,01571600611,0.23809523809523808,48.0,0.0,13.0,0.0,1.0,797.823552887334,284.97857666015625,0.0,0.0,0.0,0.0
0157160171101,01571601711,0.0,50.0,1.0,6.0,0.0,1.0,1109.2177048179335,284.97857666015625,0.0,0.0,0.0,0.0
0157160391101,01571603911,0.09523809523809523,46.0,1.0,11.0,1.0,1.0,1404.0377663232257,284.97857666015625,0.0,0.0,0.0,1.0
0157160731101,01571607311,0.2857142857142857,33.0,0.0,14.0,0.0,1.0,2891.7195943221523,284.97857666015625,0.0,0.0,0.0,0.0
0157320351101,01573203511,0.0,43.0,0.0,13.0,1.0,1.0,4816.672469382574,284.97857666015625,0.0,0.0,0.0,1.0
0157320671101,01573206711,0.09523809523809523,32.0,0.0,11.0,1.0,1.0,1581.780655736049,284.97857666015625,0.0,0.0,0.0,1.0
0157340021101,01573400211,0.047619047619047616,42.0,0.0,14.0,0.0,1.0,1575.324737461493,284.97857666015625,0.0,0.0,0.0,0.0
0157340231101,01573402311,0.38095238095238093,54.0,0.0,14.0,1.0,1.0,1818.2292655499496,284.97857666015625,0.0,0.0,0.0,1.0
0157391271101,01573912711,0.14285714285714285,41.0,1.0,6.0,1.0,1.0,666.2643332719922,58.88445281982422,0.0,0.0,0.0,1.0
0157391301101,01573913011,0.047619047619047616,43.0,0.0,11.0,0.0,1.0,687.0062429518964,58.88445281982422,0.0,0.0,0.0,0.0
0157391321101,01573913211,0.2857142857142857,48.0,0.0,11.0,1.0,1.0,2709.128490544602,58.88445281982422,0.0,0.0,0.0,1.0
0157391361101,01573913611,0.0,31.0,1.0,11.0,1.0,1.0,1338.147369247069,58.88445281982422,0.0,0.0,0.0,1.0
0157391781101,01573917811,0.047619047619047616,73.0,0.0,11.0,1.0,1.0,1450.0692203982167,58.88445281982422,0.0,0.0,0.0,1.0
0157391791101,01573917911,0.0,41.0,1.0,11.0,1.0,1.0,1021.3765927200516,58.88445281982422,0.0,0.0,0.0,1.0
0157391821101,01573918211,0.047619047619047616,29.0,0.0,11.0,0.0,1.0,441.39264866724386,58.88445281982422,1.0,0.0,0.0,0.0
0157520211101,01575202111,0.19047619047619047,61.0,0.0,9.0,0.0,1.0,536.7033769296808,58.88445281982422,0.0,0.0,0.0,0.0
0157520771101,01575207711,0.047619047619047616,58.0,0.0,11.0,1.0,1.0,1453.349765843235,58.88445281982422,0.0,0.0,0.0,1.0
0157520781101,01575207811,0.23809523809523808,58.0,0.0,3.0,0.0,1.0,2964.2101051743844,58.88445281982422,0.0,0.0,0.0,0.0
0157520801101,01575208011,0.0,61.0,0.0,6.0,1.0,1.0,728.9020015120652,58.88445281982422,0.0,0.0,0.0,1.0
0157750571101,01577505711,0.047619047619047616,73.0,1.0,3.0,1.0,0.0,652.6682473467233,165.83995056152344,0.0,0.0,0.0,1.0
0157750601101,01577506011,0.047619047619047616,83.0,0.0,3.0,1.0,1.0,663.4452570455362,165.83995056152344,1.0,0.0,1.0,1.0
0157751811101,01577518111,0.0,83.0,1.0,0.0,1.0,1.0,3273.140684644788,165.83995056152344,0.0,0.0,0.0,1.0
0157870281101,01578702811,0.14285714285714285,54.0,1.0,9.0,0.0,1.0,2263.3697788552686,141.39012145996094,0.0,0.0,0.0,0.0
0157870451101,01578704511,0.09523809523809523,66.0,1.0,3.0,1.0,0.0,949.717290466299,141.39012145996094,0.0,0.0,0.0,1.0
0157870601101,01578706011,0.047619047619047616,28.0,1.0,14.0,1.0,0.0,255.7068239982164,141.39012145996094,1.0,0.0,0.0,1.0
0157871091101,01578710911,0.09523809523809523,68.0,1.0,19.0,0.0,0.0,1635.8138902323399,141.39012145996094,0.0,0.0,0.0,0.0
0158030671101,01580306711,0.0,31.0,0.0,3.0,1.0,1.0,960.3268303302411,356.4420166015625,1.0,0.0,0.0,1.0
0158031321101,01580313211,0.0,68.0,1.0,6.0,1.0,1.0,1695.7110098960065,356.4420166015625,0.0,0.0,1.0,1.0
0158111281101,01581112811,0.19047619047619047,72.0,1.0,17.0,0.0,0.0,2162.218242877299,22.553260803222656,0.0,0.0,0.0,0.0
0158111661101,01581116611,0.38095238095238093,43.0,0.0,17.0,1.0,1.0,4597.6457192767,22.553260803222656,0.0,0.0,0.0,1.0
0158111841101,01581118411,0.09523809523809523,58.0,1.0,3.0,0.0,0.0,705.1784289722629,22.553260803222656,0.0,0.0,0.0,0.0
0158220401101,01582204011,0.047619047619047616,64.0,1.0,6.0,0.0,1.0,747.8940814956751,356.4420166015625,0.0,0.0,0.0,0.0
0158220621101,01582206211,0.047619047619047616,36.0,1.0,9.0,1.0,1.0,841.6337800345306,356.4420166015625,0.0,0.0,0.0,1.0
0158221361101,01582213611,0.09523809523809523,25.0,1.0,11.0,1.0,1.0,439.3600018737446,356.4420166015625,1.0,0.0,0.0,1.0
0158310081101,01583100811,0.19047619047619047,31.0,0.0,14.0,1.0,1.0,2916.5037417058847,475.25604248046875,0.0,0.0,0.0,1.0
0158310761101,01583107611,0.047619047619047616,29.0,0.0,14.0,1.0,1.0,2246.1047866632084,475.25604248046875,0.0,0.0,0.0,1.0
0158310891101,01583108911,0.047619047619047616,85.0,1.0,0.0,1.0,1.0,2767.6834798145583,475.25604248046875,1.0,0.0,1.0,1.0
0158450091101,01584500911,0.14285714285714285,40.0,1.0,9.0,1.0,1.0,580.188696079382,188.52015686035156,0.0,1.0,0.0,1.0
0158450881101,01584508811,0.047619047619047616,82.0,0.0,3.0,1.0,0.0,1336.57029253566,188.52015686035156,0.0,0.0,1.0,1.0
0158451061101,01584510611,0.047619047619047616,41.0,0.0,11.0,1.0,1.0,1472.6573284262504,188.52015686035156,0.0,0.0,0.0,1.0
0158451421101,01584514211,0.14285714285714285,69.0,1.0,14.0,0.0,1.0,3441.730120095863,188.52015686035156,0.0,0.0,0.0,0.0
0158590191101,01585901911,0.0,54.0,1.0,0.0,1.0,1.0,222.17271794750926,293.67279052734375,1.0,0.0,0.0,1.0
0158590571101,01585905711,0.2857142857142857,41.0,1.0,3.0,1.0,1.0,561.1784278601981,293.67279052734375,0.0,1.0,0.0,1.0
0158590761101,01585907611,0.0,58.0,0.0,19.0,0.0,1.0,3701.0696949832336,293.67279052734375,0.0,0.0,0.0,0.0
0158591101101,01585911011,0.09523809523809523,67.0,1.0,0.0,1.0,1.0,413.43405923169576,293.67279052734375,0.0,0.0,0.0,1.0
0158591441101,01585914411,0.09523809523809523,36.0,0.0,11.0,1.0,1.0,1702.0497790583993,293.67279052734375,0.0,0.0,0.0,1.0
0158800081101,01588000811,0.2857142857142857,77.0,0.0,9.0,0.0,1.0,617.2511848361237,181.01368713378906,0.0,0.0,0.0,0.0
0158800161101,01588001611,0.0,45.0,0.0,11.0,1.0,1.0,510.3958442301482,181.01368713378906,0.0,1.0,0.0,1.0
0158800281101,01588002811,0.14285714285714285,30.0,0.0,6.0,1.0,1.0,2347.5483089246877,181.01368713378906,0.0,0.0,0.0,1.0
0158800631101,01588006311,0.38095238095238093,52.0,0.0,3.0,1.0,1.0,554.5506967247679,181.01368713378906,0.0,1.0,0.0,1.0
0158800791101,01588007911,0.2857142857142857,85.0,0.0,3.0,0.0,0.0,1282.300086588871,181.01368713378906,0.0,0.0,0.0,0.0
0158970251101,01589702511,0.0,90.0,1.0,0.0,1.0,0.0,407.1284156246812,181.01368713378906,1.0,0.0,1.0,1.0
0158970271101,01589702711,0.14285714285714285,73.0,0.0,6.0,1.0,1.0,1220.1997095026875,181.01368713378906,0.0,0.0,1.0,1.0
0158970281101,01589702811,0.0,57.0,1.0,3.0,1.0,1.0,1301.7968669881452,181.01368713378906,0.0,0.0,0.0,1.0
0158970941101,01589709411,0.0,74.0,1.0,0.0,1.0,0.0,412.5812650786263,181.01368713378906,1.0,0.0,1.0,1.0
0158970951101,01589709511,0.09523809523809523,77.0,0.0,0.0,1.0,0.0,282.94306209936025,181.01368713378906,1.0,0.0,1.0,1.0
0159210011101,01592100111,0.047619047619047616,65.0,1.0,3.0,1.0,1.0,1405.0617629555331,181.01368713378906,1.0,0.0,0.0,1.0
0159210021101,01592100211,0.0,95.0,1.0,0.0,1.0,1.0,1524.5070481568189,181.01368713378906,0.0,1.0,1.0,1.0
0159210031101,01592100311,0.047619047619047616,81.0,0.0,0.0,1.0,1.0,510.2450125530516,181.01368713378906,0.0,0.0,1.0,1.0
0159212581101,01592125811,0.0,67.0,0.0,3.0,1.0,1.0,367.2512242486616,181.01368713378906,0.0,0.0,1.0,1.0
0159212601101,01592126011,0.09523809523809523,47.0,0.0,6.0,1.0,1.0,423.09451767640456,181.01368713378906,0.0,0.0,1.0,1.0
0159310061101,01593100611,0.047619047619047616,75.0,1.0,0.0,1.0,0.0,283.0021913529367,181.01368713378906,1.0,0.0,1.0,1.0
0159310331101,01593103311,0.047619047619047616,62.0,0.0,3.0,1.0,1.0,503.05060809931877,181.01368713378906,0.0,0.0,0.0,1.0
0159310341101,01593103411,0.09523809523809523,50.0,0.0,6.0,1.0,1.0,405.2637133098576,181.01368713378906,1.0,1.0,0.0,1.0
0159310351101,01593103511,0.14285714285714285,70.0,0.0,3.0,1.0,1.0,407.6162172199604,181.01368713378906,0.0,0.0,1.0,1.0
0159462001101,01594620011,0.047619047619047616,27.0,1.0,11.0,1.0,1.0,576.8216917900916,137.55560302734375,0.0,0.0,0.0,1.0
0159462031101,01594620311,0.0,72.0,1.0,0.0,1.0,1.0,676.3448571196673,137.55560302734375,1.0,0.0,1.0,1.0
0159466021101,01594660211,0.09523809523809523,31.0,0.0,11.0,1.0,1.0,96.23878798574187,137.55560302734375,1.0,1.0,0.0,1.0
0159466051101,01594660511,0.0,44.0,0.0,6.0,1.0,1.0,1203.3183263461685,137.55560302734375,0.0,1.0,0.0,1.0
0159466101101,01594661011,0.0,35.0,0.0,3.0,1.0,1.0,382.12415528085074,137.55560302734375,1.0,1.0,0.0,1.0
0159466121101,01594661211,0.0,59.0,0.0,3.0,1.0,1.0,920.2787988035602,137.55560302734375,0.0,0.0,0.0,1.0
0159600511101,01596005111,0.42857142857142855,54.0,1.0,17.0,0.0,1.0,3153.0024005579426,6.8774542808532715,0.0,0.0,0.0,0.0
0159600621101,01596006211,0.38095238095238093,40.0,0.0,17.0,0.0,1.0,3035.589639002056,6.8774542808532715,0.0,0.0,0.0,0.0
0159600731101,01596007311,0.09523809523809523,38.0,0.0,17.0,0.0,1.0,5449.79571366131,6.8774542808532715,0.0,0.0,0.0,0.0
0159600931101,01596009311,0.047619047619047616,52.0,0.0,14.0,0.0,0.0,5090.290247764106,6.8774542808532715,0.0,0.0,0.0,0.0
0159750041101,01597500411,0.14285714285714285,39.0,0.0,14.0,0.0,1.0,1198.583536610804,517.2736206054688,0.0,0.0,0.0,0.0
0159750151101,01597501511,0.0,41.0,1.0,3.0,1.0,1.0,220.14586256584766,517.2736206054688,1.0,1.0,0.0,1.0
0159750261101,01597502611,0.047619047619047616,20.0,0.0,13.0,0.0,1.0,1595.7810508452196,517.2736206054688,0.0,0.0,0.0,0.0
0159750581101,01597505811,0.19047619047619047,80.0,1.0,0.0,1.0,1.0,949.0710767557756,517.2736206054688,0.0,0.0,1.0,1.0
0159750691101,01597506911,0.0,77.0,1.0,11.0,0.0,0.0,2201.16787887914,517.2736206054688,0.0,0.0,0.0,0.0
0160040091101,01600400911,0.047619047619047616,59.0,0.0,3.0,1.0,1.0,943.7592874369373,517.2734985351562,0.0,0.0,0.0,1.0
0160040211101,01600402111,0.0,20.0,1.0,6.0,0.0,1.0,1550.7679035027452,517.2734985351562,0.0,0.0,0.0,0.0
0160040321101,01600403211,0.38095238095238093,41.0,0.0,14.0,0.0,1.0,3319.4558043025113,517.2734985351562,0.0,0.0,0.0,0.0
0160170111101,01601701111,0.0,69.0,1.0,14.0,0.0,1.0,10596.586878047798,148.5142364501953,0.0,0.0,0.0,0.0
0160170751101,01601707511,0.0,55.0,1.0,3.0,1.0,0.0,1485.5573427297961,148.5142364501953,0.0,0.0,0.0,1.0
0160250631101,01602506311,0.047619047619047616,47.0,1.0,9.0,1.0,1.0,820.9724766852065,148.5142364501953,0.0,0.0,0.0,1.0
0160250851101,01602508511,0.047619047619047616,74.0,0.0,11.0,0.0,1.0,454.41713705450155,148.5142364501953,1.0,0.0,0.0,0.0
0160251101101,01602511011,0.0,74.0,0.0,6.0,1.0,1.0,537.2745963267569,148.5142364501953,1.0,0.0,0.0,1.0
0160251301101,01602513011,0.0,60.0,1.0,3.0,1.0,1.0,336.7006545999506,148.5142364501953,1.0,0.0,0.0,1.0
0160251521101,01602515211,0.09523809523809523,55.0,0.0,9.0,1.0,1.0,1948.3023492630289,148.5142364501953,0.0,0.0,0.0,1.0
0160270011101,01602700111,0.047619047619047616,72.0,1.0,0.0,1.0,0.0,398.1617349476629,933.9964599609375,1.0,0.0,1.0,1.0
0160270231101,01602702311,0.047619047619047616,74.0,0.0,0.0,1.0,1.0,1253.1685257776658,933.9964599609375,0.0,0.0,1.0,1.0
0160270451101,01602704511,0.09523809523809523,56.0,0.0,11.0,1.0,1.0,445.87590295363003,933.9964599609375,1.0,0.0,0.0,1.0
0160340331101,01603403311,0.14285714285714285,51.0,1.0,6.0,1.0,1.0,1095.0249781448108,148.5142364501953,0.0,0.0,0.0,1.0
0160340771101,01603407711,0.0,38.0,1.0,9.0,1.0,1.0,615.0804280458098,148.5142364501953,0.0,0.0,0.0,1.0
0160410011101,01604100111,0.23809523809523808,50.0,1.0,6.0,1.0,1.0,1055.1563698423788,92.49948120117188,0.0,0.0,0.0,1.0
0160410181101,01604101811,0.14285714285714285,57.0,1.0,17.0,0.0,1.0,2120.8774376531833,92.49948120117188,0.0,0.0,0.0,0.0
0160410321101,01604103211,0.0,66.0,1.0,6.0,1.0,1.0,1327.0986584467748,92.49948120117188,0.0,0.0,0.0,1.0
0160410561101,01604105611,0.0,74.0,0.0,6.0,1.0,1.0,465.6725329927985,92.49948120117188,0.0,0.0,1.0,1.0
0160410781101,01604107811,0.0,44.0,0.0,6.0,1.0,1.0,2805.4137510202627,92.49948120117188,0.0,0.0,0.0,1.0
0160410821101,01604108211,1.0,63.0,1.0,3.0,1.0,1.0,1825.3248605948172,92.49948120117188,0.0,0.0,0.0,1.0
0160490251101,01604902511,0.38095238095238093,57.0,0.0,3.0,1.0,1.0,527.7184938876743,383.9812927246094,0.0,0.0,0.0,1.0
0160490261101,01604902611,0.09523809523809523,47.0,0.0,6.0,1.0,1.0,573.1841287608173,383.9812927246094,0.0,0.0,0.0,1.0
0160490271101,01604902711,0.047619047619047616,40.0,0.0,6.0,1.0,1.0,563.9384118522615,383.9812927246094,1.0,0.0,0.0,1.0
0160494801101,01604948011,0.047619047619047616,42.0,1.0,11.0,1.0,1.0,1005.9587230671057,383.9812927246094,0.0,0.0,0.0,1.0
0160494811101,01604948111,0.14285714285714285,67.0,1.0,0.0,1.0,1.0,894.5357426351833,383.9812927246094,0.0,0.0,1.0,1.0
0160494821101,01604948211,0.047619047619047616,52.0,0.0,6.0,1.0,1.0,441.4712742371436,383.9812927246094,0.0,0.0,0.0,1.0
0160494831101,01604948311,0.0,72.0,0.0,11.0,1.0,1.0,1213.7331060399563,383.9812927246094,0.0,0.0,1.0,1.0
0160494841101,01604948411,0.0,72.0,1.0,0.0,1.0,1.0,1595.0076474731509,383.9812927246094,0.0,0.0,1.0,1.0
0160653931101,01606539311,0.2857142857142857,76.0,1.0,6.0,1.0,0.0,533.3120190661011,383.9812927246094,1.0,0.0,1.0,1.0
0160653941101,01606539411,0.0,72.0,1.0,6.0,1.0,1.0,180.92363450025877,383.9812927246094,1.0,0.0,0.0,1.0
0160690091101,01606900911,0.5714285714285714,85.0,0.0,3.0,1.0,1.0,233.5389842379374,383.9812927246094,1.0,0.0,1.0,1.0
0160690101101,01606901011,0.14285714285714285,69.0,1.0,3.0,1.0,1.0,822.8733877481175,383.9812927246094,0.0,0.0,0.0,1.0
0160690111101,01606901111,0.14285714285714285,34.0,0.0,3.0,1.0,1.0,436.2688519730856,383.9812927246094,0.0,1.0,0.0,1.0
0160691751101,01606917511,0.09523809523809523,63.0,0.0,3.0,1.0,1.0,240.85680954322257,383.9812927246094,1.0,0.0,0.0,1.0
0160691781101,01606917811,0.047619047619047616,55.0,0.0,6.0,1.0,1.0,1283.3494479008862,383.9812927246094,1.0,0.0,0.0,1.0
0160841331101,01608413311,0.3333333333333333,22.0,0.0,11.0,1.0,1.0,789.6593136510858,383.9812927246094,1.0,0.0,0.0,1.0
0160841341101,01608413411,0.047619047619047616,67.0,1.0,0.0,1.0,1.0,721.2621733146105,383.9812927246094,0.0,0.0,0.0,1.0
0160841351101,01608413511,0.047619047619047616,59.0,1.0,0.0,1.0,1.0,598.5652946416722,383.9812927246094,0.0,0.0,0.0,1.0
0160842831101,01608428311,0.14285714285714285,78.0,1.0,0.0,1.0,1.0,1419.168046850435,383.9812927246094,0.0,0.0,1.0,1.0
0160842861101,01608428611,0.09523809523809523,40.0,1.0,3.0,1.0,1.0,1003.662123448078,383.9812927246094,0.0,0.0,0.0,1.0
0160900811101,01609008111,0.0,41.0,0.0,11.0,1.0,1.0,902.3130470716227,383.9812927246094,0.0,0.0,0.0,1.0
0160900821101,01609008211,0.2857142857142857,78.0,1.0,3.0,1.0,1.0,759.5427577238822,383.9812927246094,0.0,0.0,1.0,1.0
0160900841101,01609008411,0.047619047619047616,45.0,0.0,9.0,1.0,1.0,1021.9473527030044,383.9812927246094,0.0,0.0,0.0,1.0
0160901681101,01609016811,0.0,70.0,0.0,14.0,0.0,1.0,1843.3632362929286,383.9812927246094,0.0,0.0,0.0,0.0
0160901691101,01609016911,0.09523809523809523,83.0,0.0,6.0,1.0,1.0,371.9740589132354,383.9812927246094,0.0,0.0,1.0,1.0
0160901711101,01609017111,0.09523809523809523,84.0,0.0,9.0,1.0,1.0,471.5593067549792,383.9812927246094,1.0,1.0,1.0,1.0
0160901731101,01609017311,0.047619047619047616,85.0,1.0,3.0,1.0,1.0,840.8604921171144,383.9812927246094,0.0,0.0,1.0,1.0
0160990011101,01609900111,0.0,46.0,0.0,3.0,1.0,1.0,164.51273444223787,383.9812927246094,1.0,0.0,0.0,1.0
0160990021101,01609900211,0.047619047619047616,65.0,1.0,0.0,1.0,1.0,492.652394772345,383.9812927246094,0.0,0.0,0.0,1.0
0160990031101,01609900311,0.0,37.0,1.0,3.0,1.0,1.0,768.5991273820375,383.9812927246094,0.0,0.0,0.0,1.0
0160990041101,01609900411,0.047619047619047616,41.0,0.0,6.0,1.0,1.0,303.81868180878604,383.9812927246094,1.0,1.0,0.0,1.0
0160992731101,01609927311,0.0,76.0,1.0,3.0,1.0,0.0,270.694675843698,383.9812927246094,1.0,0.0,1.0,1.0
0160992781101,01609927811,0.0,44.0,1.0,3.0,1.0,1.0,467.1784799091515,383.9812927246094,1.0,0.0,0.0,1.0
0160992791101,01609927911,0.047619047619047616,53.0,0.0,3.0,1.0,1.0,198.13869089292749,383.9812927246094,1.0,0.0,0.0,1.0
0161222951101,01612229511,0.2857142857142857,75.0,1.0,0.0,1.0,1.0,343.65373103647954,383.9812927246094,1.0,0.0,0.0,1.0
0161222961101,01612229611,0.0,80.0,0.0,3.0,1.0,1.0,337.76138499514934,383.9812927246094,1.0,1.0,1.0,1.0
0161226101101,01612261011,0.047619047619047616,41.0,0.0,6.0,0.0,1.0,640.251731660043,383.9812927246094,1.0,0.0,0.0,0.0
0161226111101,01612261111,0.19047619047619047,81.0,1.0,0.0,1.0,1.0,454.8932273434423,383.9812927246094,1.0,1.0,1.0,1.0
0161226131101,01612261311,0.09523809523809523,51.0,0.0,6.0,1.0,1.0,192.84581871221877,383.9812927246094,1.0,0.0,1.0,1.0
0161311541101,01613115411,0.047619047619047616,66.0,0.0,3.0,1.0,0.0,217.75277475324154,383.9812927246094,1.0,1.0,0.0,1.0
0161314251101,01613142511,0.0,35.0,0.0,3.0,1.0,1.0,233.34356425426176,383.9812927246094,1.0,1.0,0.0,1.0
0161440021101,01614400211,0.14285714285714285,82.0,0.0,3.0,1.0,1.0,764.419047842277,245.0513458251953,0.0,0.0,1.0,1.0
0161440041101,01614400411,0.09523809523809523,56.0,0.0,6.0,0.0,1.0,219.90156310975817,245.0513458251953,0.0,0.0,0.0,0.0
0161440791101,01614407911,0.09523809523809523,74.0,0.0,6.0,1.0,1.0,696.0059344607365,245.0513458251953,0.0,0.0,1.0,1.0
0161440801101,01614408011,0.0,59.0,1.0,6.0,1.0,1.0,518.0592638966352,245.0513458251953,0.0,0.0,0.0,1.0
0161440821101,01614408211,0.0,65.0,0.0,0.0,1.0,0.0,836.8871515852406,245.0513458251953,0.0,0.0,0.0,1.0
0161440831101,01614408311,0.047619047619047616,65.0,0.0,6.0,1.0,1.0,359.8770652646606,245.0513458251953,0.0,0.0,0.0,1.0
0161540291101,01615402911,0.047619047619047616,58.0,0.0,3.0,1.0,1.0,563.5464412003573,245.0513458251953,0.0,0.0,0.0,1.0
0161540301101,01615403011,0.09523809523809523,44.0,0.0,14.0,1.0,1.0,677.2887044090398,245.0513458251953,0.0,1.0,0.0,1.0
0161540321101,01615403211,0.047619047619047616,49.0,0.0,3.0,1.0,1.0,651.1695516690958,245.0513458251953,1.0,1.0,0.0,1.0
0161541291101,01615412911,0.0,51.0,0.0,6.0,1.0,1.0,1203.9904955031166,245.0513458251953,0.0,1.0,0.0,1.0
0161541311101,01615413111,0.047619047619047616,59.0,0.0,6.0,1.0,1.0,334.0274902069746,245.0513458251953,0.0,1.0,0.0,1.0
0161541321101,01615413211,0.0,57.0,1.0,3.0,1.0,1.0,327.10681367488263,245.0513458251953,1.0,1.0,0.0,1.0
0161660231101,01616602311,0.047619047619047616,48.0,0.0,11.0,1.0,1.0,1491.5082944234211,114.35225677490234,0.0,0.0,0.0,1.0
0161661271101,01616612711,0.0,46.0,0.0,11.0,0.0,1.0,2174.9054017588496,114.35225677490234,0.0,0.0,0.0,0.0
0161661421101,01616614211,0.2857142857142857,80.0,1.0,6.0,0.0,0.0,2886.638112386068,114.35225677490234,0.0,0.0,0.0,0.0
0161870721101,01618707211,0.42857142857142855,53.0,0.0,11.0,0.0,1.0,1122.3790020744007,431.8011169433594,0.0,0.0,0.0,0.0
0161871401101,01618714011,0.047619047619047616,76.0,1.0,0.0,0.0,0.0,850.7745157877604,431.8011169433594,0.0,0.0,0.0,0.0
0161871601101,01618716011,0.047619047619047616,72.0,0.0,9.0,0.0,0.0,1108.611312866211,431.8011169433594,0.0,0.0,0.0,0.0
0162050091101,01620500911,0.0,47.0,1.0,0.0,1.0,1.0,410.49422748883563,266.157470703125,1.0,0.0,0.0,1.0
0162050171101,01620501711,0.047619047619047616,49.0,0.0,11.0,0.0,1.0,670.2037978013357,266.157470703125,0.0,0.0,0.0,0.0
0162050471101,01620504711,0.0,46.0,0.0,14.0,0.0,1.0,813.4379946390787,266.157470703125,0.0,0.0,0.0,0.0
0162190101101,01621901011,1.0,33.0,0.0,11.0,0.0,1.0,1577.7474044958751,266.157470703125,0.0,0.0,0.0,0.0
0162190591101,01621905911,0.0,34.0,1.0,14.0,1.0,0.0,698.5522716363271,266.157470703125,0.0,0.0,0.0,1.0
0162350361101,01623503611,0.0,61.0,1.0,11.0,0.0,0.0,5975.358500043551,114.35225677490234,0.0,0.0,0.0,0.0
0162350531101,01623505311,0.14285714285714285,38.0,0.0,17.0,0.0,1.0,1680.8466988669502,114.35225677490234,0.0,0.0,0.0,0.0
0162350741101,01623507411,0.47619047619047616,70.0,0.0,17.0,0.0,1.0,1685.992208480835,114.35225677490234,0.0,0.0,0.0,0.0
0162350921101,01623509211,0.3333333333333333,65.0,0.0,17.0,0.0,1.0,4275.839776118596,114.35225677490234,0.0,0.0,0.0,0.0
0162351291101,01623512911,0.047619047619047616,66.0,0.0,17.0,0.0,0.0,1173.5331032276154,114.35225677490234,0.0,0.0,0.0,0.0
0162410011101,01624100111,0.09523809523809523,36.0,0.0,11.0,1.0,1.0,346.139447504282,657.093505859375,1.0,0.0,0.0,1.0
0162410432201,01624104322,0.19047619047619047,26.0,1.0,11.0,1.0,1.0,212.33333333333334,657.093505859375,1.0,0.0,0.0,1.0
0162510661101,01625106611,0.19047619047619047,29.0,0.0,11.0,1.0,1.0,2635.3493776122727,492.8201599121094,0.0,0.0,0.0,1.0
0162510881101,01625108811,0.0,33.0,0.0,11.0,1.0,1.0,1610.1666666666667,492.8201599121094,0.0,0.0,0.0,1.0
0162511101101,01625111011,0.14285714285714285,48.0,0.0,9.0,1.0,1.0,257.3724906921387,492.8201599121094,1.0,0.0,0.0,1.0
0162511321201,01625113212,0.047619047619047616,80.0,0.0,11.0,0.0,0.0,2315.8410881360373,492.8201599121094,0.0,0.0,0.0,0.0
0162511322201,01625113222,0.0,48.0,0.0,11.0,0.0,1.0,1414.4444444444443,492.8201599121094,0.0,0.0,0.0,0.0
0162530681101,01625306811,0.0,52.0,1.0,17.0,1.0,1.0,1153.5643526713054,323.850830078125,0.0,0.0,0.0,1.0
0162531841101,01625318411,0.047619047619047616,62.0,1.0,9.0,1.0,0.0,401.0656422111723,323.850830078125,1.0,0.0,0.0,1.0
0162630971101,01626309711,0.2857142857142857,55.0,0.0,19.0,0.0,1.0,2233.0412235657373,114.35225677490234,0.0,0.0,0.0,0.0
0162631261101,01626312611,1.0,30.0,0.0,14.0,1.0,1.0,3583.675059000651,114.35225677490234,0.0,0.0,0.0,1.0
0162631401101,01626314011,0.2857142857142857,56.0,1.0,19.0,0.0,1.0,2216.027276823918,114.35225677490234,0.0,0.0,0.0,0.0
